rule_type	feature1	op1	threshold1	feature2	op2	threshold2	sample_count	switched_samples	mean_sample_delta_L1_pp	max_sample_worse_L1_pp	improved_samples	worsened_samples	mean_panel_delta_L1_pp	max_panel_worse_L1_pp	improved_panels	worsened_panels
two_feature_and	eligible_base_rows	>=	26.8	adjusted_base_row_frac	>=	0.4558333333333333	32	19	-0.7167447458858803	0.0392577798145055	18	1	-0.344847003575429	0.0	3	0
two_feature_and	eligible_base_rows	>=	26.8	blend_perturb_row_frac	>=	0.4558333333333333	32	19	-0.7167447458858803	0.0392577798145055	18	1	-0.344847003575429	0.0	3	0
two_feature_and	n_calls	>=	28.0	adjusted_base_row_frac	>=	0.4558333333333333	32	19	-0.7167447458858803	0.0392577798145055	18	1	-0.344847003575429	0.0	3	0
two_feature_and	n_calls	>=	28.0	blend_perturb_row_frac	>=	0.4558333333333333	32	19	-0.7167447458858803	0.0392577798145055	18	1	-0.344847003575429	0.0	3	0
two_feature_and	n_base_calls	>=	26.8	adjusted_base_row_frac	>=	0.4558333333333333	32	19	-0.7167447458858803	0.0392577798145055	18	1	-0.344847003575429	0.0	3	0
two_feature_and	n_base_calls	>=	26.8	blend_perturb_row_frac	>=	0.4558333333333333	32	19	-0.7167447458858803	0.0392577798145055	18	1	-0.344847003575429	0.0	3	0
two_feature_and	max_species_per_genus	>=	6.0	raw_mass_sum	<=	848.3792632527429	32	25	-0.7167365552881974	0.2615437606112749	21	4	-0.4303365594843471	-0.16267829467420525	4	0
two_feature_and	raw_mass_sum	<=	848.3792632527429	u_xny_median	<=	574.9	32	21	-0.7162127839463748	0.0392577798145055	19	2	-0.45873163165318365	-0.15628335393242426	4	0
two_feature_and	raw_mass_sum	<=	848.3792632527429	u_breadth_median	<=	0.5749	32	21	-0.7162127839463748	0.0392577798145055	19	2	-0.45873163165318365	-0.15628335393242426	4	0
single	base_genus_count	<=	72.7				32	28	-0.7161735188825136	0.9934199183847312	22	6	-0.29330040182737094	0.0063949407417809995	3	1
two_feature_and	base_mass_multi_genus_frac	>=	0.6211112684378163	raw_mass_sum	<=	805.3156067244646	32	21	-0.7158743818562676	0.2615437606112749	19	2	-0.34670203841841296	0.13077188030563744	3	1
two_feature_and	base_mass_multi_genus_frac	>=	0.6211112684378163	base_raw_mass	<=	802.2303685078451	32	21	-0.7158743818562676	0.2615437606112749	19	2	-0.34670203841841296	0.13077188030563744	3	1
two_feature_and	probability_mean	<=	0.8393664441592499	candidate_call_frac	<=	0.02535871964679912	32	19	-0.7156973809711037	0.0	19	0	-0.44927292095156	-0.04252772827046766	4	0
two_feature_and	raw_mass_sum	<=	848.3792632527429	abundance_entropy	>=	1.9352491871832622	32	24	-0.7156022776263797	0.2615437606112749	19	5	-0.4285595736431434	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	raw_mass_sum	<=	805.3156067244646	32	23	-0.7155326985836568	0.2615437606112749	20	3	-0.429935273916167	-0.16267829467420525	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	base_raw_mass	<=	802.2303685078451	32	23	-0.7155326985836568	0.2615437606112749	20	3	-0.429935273916167	-0.16267829467420525	4	0
single	base_mass_multi_genus_frac	>=	0.7650628163624084				32	19	-0.7155008754837	0.0392577798145055	18	1	-0.2740861687878824	0.0	2	0
two_feature_and	blend_perturb_base_frac	>=	0.013846792593400018	raw_mass_sum	<=	805.3156067244646	32	19	-0.7154985381340813	0.0392577798145055	18	1	-0.459892443003017	-0.16267829467420525	4	0
two_feature_and	blend_perturb_base_frac	>=	0.013846792593400018	base_raw_mass	<=	802.2303685078451	32	19	-0.7154985381340813	0.0392577798145055	18	1	-0.459892443003017	-0.16267829467420525	4	0
two_feature_and	called_rows	>=	24.2	adjusted_base_row_frac	>=	0.4558333333333333	32	22	-0.715443855705503	0.2204793383230292	19	3	-0.3444133735153032	0.0	3	0
two_feature_and	called_rows	>=	24.2	blend_perturb_row_frac	>=	0.4558333333333333	32	22	-0.715443855705503	0.2204793383230292	19	3	-0.3444133735153032	0.0	3	0
two_feature_and	eligible_base_rows	>=	22.4	adjusted_base_row_frac	>=	0.4558333333333333	32	22	-0.715443855705503	0.2204793383230292	19	3	-0.3444133735153032	0.0	3	0
two_feature_and	eligible_base_rows	>=	22.4	blend_perturb_row_frac	>=	0.4558333333333333	32	22	-0.715443855705503	0.2204793383230292	19	3	-0.3444133735153032	0.0	3	0
two_feature_and	n_calls	>=	24.2	adjusted_base_row_frac	>=	0.4558333333333333	32	22	-0.715443855705503	0.2204793383230292	19	3	-0.3444133735153032	0.0	3	0
two_feature_and	n_calls	>=	24.2	blend_perturb_row_frac	>=	0.4558333333333333	32	22	-0.715443855705503	0.2204793383230292	19	3	-0.3444133735153032	0.0	3	0
two_feature_and	n_base_calls	>=	22.4	adjusted_base_row_frac	>=	0.4558333333333333	32	22	-0.715443855705503	0.2204793383230292	19	3	-0.3444133735153032	0.0	3	0
two_feature_and	n_base_calls	>=	22.4	blend_perturb_row_frac	>=	0.4558333333333333	32	22	-0.715443855705503	0.2204793383230292	19	3	-0.3444133735153032	0.0	3	0
two_feature_and	multi_species_genus_count	>=	3.1	adjusted_base_row_frac	>=	0.4558333333333333	32	22	-0.715443855705503	0.2204793383230292	19	3	-0.3444133735153032	0.0	3	0
two_feature_and	multi_species_genus_count	>=	3.1	blend_perturb_row_frac	>=	0.4558333333333333	32	22	-0.715443855705503	0.2204793383230292	19	3	-0.3444133735153032	0.0	3	0
two_feature_and	multi_species_genus_count	>=	4.0	adjusted_base_row_frac	>=	0.4558333333333333	32	22	-0.715443855705503	0.2204793383230292	19	3	-0.3444133735153032	0.0	3	0
two_feature_and	multi_species_genus_count	>=	4.0	blend_perturb_row_frac	>=	0.4558333333333333	32	22	-0.715443855705503	0.2204793383230292	19	3	-0.3444133735153032	0.0	3	0
two_feature_and	top3_abundance	<=	0.749518292500377	base_raw_mass	<=	843.1832220279986	32	24	-0.7153666962747285	0.2615437606112749	19	5	-0.4440781799296127	-0.15628335393242426	4	0
two_feature_and	u_depth_median	<=	0.7984000000000001	candidate_call_frac	<=	0.02535871964679912	32	21	-0.71532753174002	0.019184822225343	20	1	-0.47403368098808507	-0.15628335393242426	4	0
two_feature_and	u_depth_median	<=	0.685	candidate_call_frac	<=	0.02535871964679912	32	21	-0.71532753174002	0.019184822225343	20	1	-0.47403368098808507	-0.15628335393242426	4	0
two_feature_and	called_rows	>=	35.3	candidate_call_frac	<=	0.02535871964679912	32	21	-0.71532753174002	0.019184822225343	20	1	-0.47403368098808507	-0.15628335393242426	4	0
two_feature_and	eligible_base_rows	>=	34.599999999999994	candidate_call_frac	<=	0.02535871964679912	32	21	-0.71532753174002	0.019184822225343	20	1	-0.47403368098808507	-0.15628335393242426	4	0
two_feature_and	n_calls	>=	35.3	candidate_call_frac	<=	0.02535871964679912	32	21	-0.71532753174002	0.019184822225343	20	1	-0.47403368098808507	-0.15628335393242426	4	0
two_feature_and	n_base_calls	>=	34.599999999999994	candidate_call_frac	<=	0.02535871964679912	32	21	-0.71532753174002	0.019184822225343	20	1	-0.47403368098808507	-0.15628335393242426	4	0
two_feature_and	u_xny_median	<=	540.55	candidate_call_frac	<=	0.02535871964679912	32	21	-0.71532753174002	0.019184822225343	20	1	-0.47403368098808507	-0.15628335393242426	4	0
two_feature_and	u_breadth_median	<=	0.54055	candidate_call_frac	<=	0.02535871964679912	32	21	-0.71532753174002	0.019184822225343	20	1	-0.47403368098808507	-0.15628335393242426	4	0
two_feature_and	multi_species_genus_count	>=	5.0	candidate_call_frac	<=	0.02535871964679912	32	21	-0.71532753174002	0.019184822225343	20	1	-0.47403368098808507	-0.15628335393242426	4	0
two_feature_and	blend_perturb_base_frac	>=	0.009562064967434643	base_raw_mass	<=	843.1832220279986	32	22	-0.7151831297536285	0.2204793383230292	19	3	-0.4753844402798859	-0.16267829467420525	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.6211112684378163	base_raw_mass	<=	843.1832220279986	32	23	-0.7151649413594307	0.2615437606112749	19	4	-0.34506666496553606	0.13077188030563744	3	1
two_feature_and	adjusted_base_row_frac	>=	0.4558333333333333	top1_abundance	<=	0.5449778717218927	32	21	-0.7149186449736363	0.2204793383230292	18	3	-0.3442383032713477	0.0	3	0
two_feature_and	blend_perturb_row_frac	>=	0.4558333333333333	top1_abundance	<=	0.5449778717218927	32	21	-0.7149186449736363	0.2204793383230292	18	3	-0.3442383032713477	0.0	3	0
two_feature_and	u_depth_median	<=	0.7984000000000001	base_raw_mass	<=	843.1832220279986	32	22	-0.7147297696393369	0.2615437606112749	20	2	-0.44386587105114883	-0.15628335393242426	4	0
two_feature_and	u_zip_median	>=	0.7228884	probability_min	<=	0.41139095671290454	32	21	-0.7143922051296345	0.2615437606112749	18	3	-0.39027125442887084	-0.04252772827046766	4	0
two_feature_and	adjusted_base_rows	>=	15.0	candidate_call_frac	<=	0.02535871964679912	32	22	-0.7141007261208167	0.0392577798145055	20	2	-0.473624745781684	-0.15628335393242426	4	0
two_feature_and	called_rows	>=	28.0	candidate_call_frac	<=	0.02535871964679912	32	22	-0.7141007261208167	0.0392577798145055	20	2	-0.473624745781684	-0.15628335393242426	4	0
two_feature_and	eligible_base_rows	>=	26.8	candidate_call_frac	<=	0.02535871964679912	32	22	-0.7141007261208167	0.0392577798145055	20	2	-0.473624745781684	-0.15628335393242426	4	0
two_feature_and	n_calls	>=	28.0	candidate_call_frac	<=	0.02535871964679912	32	22	-0.7141007261208167	0.0392577798145055	20	2	-0.473624745781684	-0.15628335393242426	4	0
two_feature_and	n_base_calls	>=	26.8	candidate_call_frac	<=	0.02535871964679912	32	22	-0.7141007261208167	0.0392577798145055	20	2	-0.473624745781684	-0.15628335393242426	4	0
two_feature_and	u_xny_median	<=	574.9	candidate_call_frac	<=	0.02535871964679912	32	22	-0.7141007261208167	0.0392577798145055	20	2	-0.473624745781684	-0.15628335393242426	4	0
two_feature_and	u_breadth_median	<=	0.5749	candidate_call_frac	<=	0.02535871964679912	32	22	-0.7141007261208167	0.0392577798145055	20	2	-0.473624745781684	-0.15628335393242426	4	0
two_feature_and	max_species_per_genus	>=	6.0	candidate_call_frac	<=	0.02535871964679912	32	22	-0.7136569837657916	0.2204793383230292	20	2	-0.4748757249506069	-0.16267829467420525	4	0
two_feature_and	u_depth_median	<=	1.0558000000000005	probability_min	<=	0.41139095671290454	32	23	-0.7136078656828642	0.2615437606112749	20	3	-0.44349190306565794	-0.15628335393242426	4	0
two_feature_and	s_xny_median	<=	845.3	probability_min	<=	0.41139095671290454	32	23	-0.7136078656828642	0.2615437606112749	20	3	-0.44349190306565794	-0.15628335393242426	4	0
two_feature_and	xny_max_median	<=	845.3	probability_min	<=	0.41139095671290454	32	23	-0.7136078656828642	0.2615437606112749	20	3	-0.44349190306565794	-0.15628335393242426	4	0
two_feature_and	adjusted_base_rows	>=	13.1	probability_min	<=	0.41139095671290454	32	24	-0.7134979508805692	0.2615437606112749	20	4	-0.4434552647982263	-0.15628335393242426	4	0
two_feature_and	called_rows	>=	24.2	probability_min	<=	0.41139095671290454	32	24	-0.7134979508805692	0.2615437606112749	20	4	-0.4434552647982263	-0.15628335393242426	4	0
two_feature_and	eligible_base_rows	>=	22.4	probability_min	<=	0.41139095671290454	32	24	-0.7134979508805692	0.2615437606112749	20	4	-0.4434552647982263	-0.15628335393242426	4	0
two_feature_and	n_calls	>=	24.2	probability_min	<=	0.41139095671290454	32	24	-0.7134979508805692	0.2615437606112749	20	4	-0.4434552647982263	-0.15628335393242426	4	0
two_feature_and	n_base_calls	>=	22.4	probability_min	<=	0.41139095671290454	32	24	-0.7134979508805692	0.2615437606112749	20	4	-0.4434552647982263	-0.15628335393242426	4	0
two_feature_and	multi_species_genus_count	>=	3.1	probability_min	<=	0.41139095671290454	32	24	-0.7134979508805692	0.2615437606112749	20	4	-0.4434552647982263	-0.15628335393242426	4	0
two_feature_and	multi_species_genus_count	>=	4.0	probability_min	<=	0.41139095671290454	32	24	-0.7134979508805692	0.2615437606112749	20	4	-0.4434552647982263	-0.15628335393242426	4	0
single	s_xny_median	>=	253.15				32	28	-0.7134760076634329	0.9934199183847312	22	6	-0.2861070385764891	0.0	3	0
single	s_xny_mean	>=	354.2996483825598				32	28	-0.7134760076634329	0.9934199183847312	22	6	-0.2861070385764891	0.0	3	0
single	xny_max_median	>=	253.15				32	28	-0.7134760076634329	0.9934199183847312	22	6	-0.2861070385764891	0.0	3	0
two_feature_and	s_breadth_median	<=	0.7391689	raw_mass_sum	<=	805.3156067244646	32	22	-0.712783526936112	0.2615437606112749	19	3	-0.42901888336698535	-0.16267829467420525	4	0
two_feature_and	s_breadth_median	<=	0.7391689	base_raw_mass	<=	802.2303685078451	32	22	-0.712783526936112	0.2615437606112749	19	3	-0.42901888336698535	-0.16267829467420525	4	0
two_feature_and	adjusted_base_rows	>=	13.1	raw_mass_sum	<=	848.3792632527429	32	25	-0.7125992971711417	0.2615437606112749	20	5	-0.427558580158064	-0.15628335393242426	4	0
single	multi_species_genus_count	>=	7.4				32	19	-0.7124378956467431	0.019184822225343	18	1	-0.4730704689569928	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.6211112684378163	candidate_call_frac	<=	0.02535871964679912	32	20	-0.7123209511886762	0.0392577798145055	18	2	-0.37408722414532647	0.0	3	0
two_feature_and	u_depth_median	<=	1.0558000000000005	base_raw_mass	<=	843.1832220279986	32	25	-0.7123119886420513	0.2615437606112749	21	4	-0.4430599440520536	-0.15628335393242426	4	0
two_feature_and	base_raw_mass	<=	843.1832220279986	top1_abundance	<=	0.5449778717218927	32	25	-0.7121093654844965	0.2615437606112749	20	5	-0.4429924029995354	-0.15628335393242426	4	0
two_feature_and	probability_min	<=	0.517038781871124	raw_mass_sum	<=	805.3156067244646	32	22	-0.7119949661611431	0.2615437606112749	19	3	-0.42875602977532906	-0.16267829467420525	4	0
two_feature_and	probability_min	<=	0.517038781871124	base_raw_mass	<=	802.2303685078451	32	22	-0.7119949661611431	0.2615437606112749	19	3	-0.42875602977532906	-0.16267829467420525	4	0
two_feature_and	u_zip_median	>=	0.7228884	top1_abundance	<=	0.5449778717218927	32	24	-0.7118999772254146	0.9934199183847312	19	5	-0.3894405117941309	-0.04252772827046766	4	0
two_feature_and	s_xny_median	<=	845.3	adjusted_base_row_frac	>=	0.4558333333333333	32	19	-0.7118701329574579	0.2204793383230292	18	1	-0.3432221325992882	0.0	3	0
two_feature_and	s_xny_median	<=	845.3	blend_perturb_row_frac	>=	0.4558333333333333	32	19	-0.7118701329574579	0.2204793383230292	18	1	-0.3432221325992882	0.0	3	0
two_feature_and	xny_max_median	<=	845.3	adjusted_base_row_frac	>=	0.4558333333333333	32	19	-0.7118701329574579	0.2204793383230292	18	1	-0.3432221325992882	0.0	3	0
two_feature_and	xny_max_median	<=	845.3	blend_perturb_row_frac	>=	0.4558333333333333	32	19	-0.7118701329574579	0.2204793383230292	18	1	-0.3432221325992882	0.0	3	0
two_feature_and	u_depth_median	<=	0.685	base_raw_mass	<=	843.1832220279986	32	20	-0.7113433622896803	0.019184822225343	19	1	-0.4727056245046386	-0.15628335393242426	4	0
two_feature_and	u_depth_median	<=	0.7984000000000001	base_mass_multi_genus_frac	>=	0.6861193973357053	32	18	-0.7111344317887696	0.0	18	0	-0.2726306875562389	0.0	2	0
two_feature_and	s_breadth_median	<=	0.6103651	adjusted_base_row_frac	>=	0.4558333333333333	32	17	-0.71104172343351	0.0	17	0	-0.2725997847711524	0.0	2	0
two_feature_and	s_breadth_median	<=	0.6103651	blend_perturb_row_frac	>=	0.4558333333333333	32	17	-0.71104172343351	0.0	17	0	-0.2725997847711524	0.0	2	0
two_feature_and	s_breadth_median	<=	0.6103651	base_mass_multi_genus_frac	>=	0.6861193973357053	32	17	-0.71104172343351	0.0	17	0	-0.2725997847711524	0.0	2	0
two_feature_and	adjusted_base_row_frac	>=	0.4558333333333333	raw_mass_sum	<=	848.3792632527429	32	24	-0.7108013818283478	0.2204793383230292	21	3	-0.3428658822229182	0.0	3	0
two_feature_and	blend_perturb_row_frac	>=	0.4558333333333333	raw_mass_sum	<=	848.3792632527429	32	24	-0.7108013818283478	0.2204793383230292	21	3	-0.3428658822229182	0.0	3	0
two_feature_and	max_species_per_genus	>=	6.0	base_raw_mass	<=	843.1832220279986	32	25	-0.7106403280122996	0.2615437606112749	21	4	-0.44390161712940096	-0.16267829467420525	4	0
two_feature_and	s_depth_median	<=	2.08587515	base_mass_multi_genus_frac	>=	0.6861193973357053	32	17	-0.7106092210569029	0.0	17	0	-0.2724556173122834	0.0	2	0
two_feature_and	adjusted_base_rows	>=	19.299999999999997	candidate_call_frac	<=	0.02535871964679912	32	21	-0.7105490590470841	0.0392577798145055	19	2	-0.47244085675710645	-0.15628335393242426	4	0
two_feature_and	max_species_per_genus	>=	6.0	probability_min	<=	0.41139095671290454	32	22	-0.7105458095013786	0.2615437606112749	19	3	-0.443870110959094	-0.16267829467420525	4	0
two_feature_and	u_zip_median	>=	0.9938931999999999	probability_min	<=	0.41139095671290454	32	20	-0.7104052306042781	0.2615437606112749	17	3	-0.3796393223612539	0.0	3	0
two_feature_and	u_zip_median	>=	1.0	probability_min	<=	0.41139095671290454	32	20	-0.7104052306042781	0.2615437606112749	17	3	-0.3796393223612539	0.0	3	0
two_feature_and	u_xny_median	<=	574.9	base_raw_mass	<=	843.1832220279986	32	21	-0.710116556670477	0.0392577798145055	19	2	-0.4722966892982375	-0.15628335393242426	4	0
two_feature_and	u_breadth_median	<=	0.5749	base_raw_mass	<=	843.1832220279986	32	21	-0.710116556670477	0.0392577798145055	19	2	-0.4722966892982375	-0.15628335393242426	4	0
two_feature_and	u_depth_median	<=	1.0558000000000005	base_mass_multi_genus_frac	>=	0.6861193973357053	32	19	-0.7099076261695663	0.0392577798145055	18	1	-0.2722217523498378	0.0	2	0
two_feature_and	blend_perturb_base_frac	>=	0.013846792593400018	base_mass_multi_genus_frac	>=	0.6861193973357053	32	18	-0.7098149178143067	0.0392577798145055	17	1	-0.27219084956475126	0.0	2	0
two_feature_and	adjusted_base_rows	>=	13.1	base_mass_multi_genus_frac	>=	0.6861193973357053	32	20	-0.7097977113672713	0.0392577798145055	18	2	-0.27218511408240614	0.0	2	0
two_feature_and	s_breadth_median	<=	0.6103651	raw_mass_sum	<=	848.3792632527429	32	19	-0.7097212007190355	0.019184822225343	18	1	-0.3862215592572507	0.0	3	0
two_feature_and	blend_perturb_base_frac	>=	0.009562064967434643	base_mass_multi_genus_frac	>=	0.6861193973357053	32	19	-0.7097050030120116	0.0392577798145055	17	2	-0.2721542112973196	0.0	2	0
two_feature_and	base_raw_mass	<=	843.1832220279986	abundance_entropy	>=	1.9352491871832622	32	24	-0.709506050350482	0.2615437606112749	19	5	-0.44212463128819723	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	743.4134751773049	probability_min	<=	0.41139095671290454	32	20	-0.7094857571645194	0.019184822225343	19	1	-0.4017402114760984	0.0	3	0
two_feature_and	top3_abundance	<=	0.749518292500377	raw_mass_sum	<=	805.3156067244646	32	21	-0.7093916510271285	0.2615437606112749	18	3	-0.4278882580639909	-0.16267829467420525	4	0
two_feature_and	top3_abundance	<=	0.749518292500377	base_raw_mass	<=	802.2303685078451	32	21	-0.7093916510271285	0.2615437606112749	18	3	-0.4278882580639909	-0.16267829467420525	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	base_mass_multi_genus_frac	>=	0.6861193973357053	32	19	-0.7092725006354046	0.0392577798145055	17	2	-0.2720100438384506	0.0	2	0
two_feature_and	u_zip_median	>=	0.9938931999999999	raw_mass_sum	<=	805.3156067244646	32	21	-0.7092192683657603	0.2615437606112749	18	3	-0.3792440016150813	0.0	3	0
two_feature_and	u_zip_median	>=	0.9938931999999999	base_raw_mass	<=	802.2303685078451	32	21	-0.7092192683657603	0.2615437606112749	18	3	-0.3792440016150813	0.0	3	0
two_feature_and	u_zip_median	>=	1.0	raw_mass_sum	<=	805.3156067244646	32	21	-0.7092192683657603	0.2615437606112749	18	3	-0.3792440016150813	0.0	3	0
two_feature_and	u_zip_median	>=	1.0	base_raw_mass	<=	802.2303685078451	32	21	-0.7092192683657603	0.2615437606112749	18	3	-0.3792440016150813	0.0	3	0
two_feature_and	base_mass_multi_genus_frac	>=	0.6211112684378163	probability_min	<=	0.41139095671290454	32	20	-0.7092097769242632	0.2615437606112749	17	3	-0.34308161015381355	0.13077188030563744	3	1
