panel	sample	method	F1	official_L1_pp	official_Pearson	truth_mass_detected_pct	matched_abs_error_pp	missing_truth_mass_pp	extra_pred_mass_pp	delta_L1_pp	delta_Pearson
hmp_airskin_gtdb_source_abundance	1	current_selected_abundance	0.6799999999999999	18.105883690092906	0.9973939434154936	100.0	11.77322670981026	0.0	6.3326569802826445	0.0	0.0
hmp_airskin_gtdb_source_abundance	1	base_power_p0.90	0.6799999999999999	32.08381461633946	0.9928512787907217	100.0	23.489615870566503	0.0	8.59419874577296	13.977930926246554	-0.0045426646247719304
hmp_airskin_gtdb_source_abundance	1	base_power_p0.95	0.6799999999999999	24.51860022767099	0.9955740707467167	100.0	17.112083453010666	0.0	7.40651677466033	6.412716537578085	-0.0018198726687769229
hmp_airskin_gtdb_source_abundance	1	base_power_p1.05	0.6799999999999999	14.1517049611808	0.9984736683052122	100.0	8.77633091449689	0.0	5.375374046683912	-3.9541787289121064	0.0010797248897186362
hmp_airskin_gtdb_source_abundance	1	base_power_p1.10	0.6799999999999999	11.786957281176957	0.9989466243828041	100.0	7.253873735348838	0.0	4.533083545828121	-6.318926408915949	0.001552680967310538
hmp_airskin_gtdb_source_abundance	1	base_uniform_a0.02	0.6799999999999999	19.89271634034875	0.9973939434154937	100.0	12.717015529974798	0.0	7.175700810373958	1.7868326502558425	1.1102230246251565e-16
hmp_airskin_gtdb_source_abundance	1	base_uniform_a0.05	0.6799999999999999	22.890158484680576	0.9973939434154937	100.0	14.449891929169631	0.0	8.440266555510938	4.78427479458767	1.1102230246251565e-16
hmp_airskin_gtdb_source_abundance	1	base_global_xny_a0.02	0.6799999999999999	17.888440262712106	0.9974455651723549	100.0	11.642735764701213	0.0	6.245704498010886	-0.21744342738080036	5.162175686135306e-05
hmp_airskin_gtdb_source_abundance	1	base_global_xny_a0.05	0.6799999999999999	17.582054884176355	0.9975205983668032	100.0	11.466779109573109	0.0	6.115275774603248	-0.5238288059165512	0.00012665495130959048
hmp_airskin_gtdb_source_abundance	1	base_global_xny_a0.10	0.6799999999999999	17.11200906059579	0.9976393878075891	100.0	11.214114491671937	0.0	5.897894568923847	-0.9938746294971175	0.0002454443920955063
hmp_airskin_gtdb_source_abundance	1	base_global_probability_a0.02	0.6799999999999999	17.94115516740532	0.9974441212080557	100.0	11.655231329797179	0.0	6.285923837608136	-0.16472852268758587	5.0177792562111634e-05
hmp_airskin_gtdb_source_abundance	1	base_global_probability_a0.05	0.6799999999999999	17.699700958908124	0.9975179383517961	100.0	11.483876835311737	0.0	6.215824123596395	-0.40618273118478143	0.00012399493630255165
hmp_airskin_gtdb_source_abundance	1	base_genus_xny_a0.02	0.6799999999999999	18.043481307230337	0.9974157607336134	100.0	11.765830598169128	0.0	6.277650709061211	-0.06240238286256883	2.181731811978782e-05
